"Id","IsDeleted","ParentId","ParentSobjectType","CreatedById","CreatedDate","FieldName","DataType","OldvalString","NewvalString","OldvalFirstName","NewvalFirstName","OldvalLastName","NewvalLastName","OldvalNumber","NewvalNumber","OldvalDate","NewvalDate"
"017f40000DdC8xjAQC","0","069f400000959MDAAY","ContentDocument","005f40000042AhBAAU","2019-05-09 17:24:20","createText","S","","","","","","","","","",""
"017f40000DdC9cAAQS","0","068f4000009KnJXAA0","ContentVersion","005f40000042AhBAAU","2019-05-09 17:24:29","createText","S","","","","","","","","","",""
"017f40000DdCB3nAQG","0","a0Hf400000ArDXVEA3","Affiliation","005f40000042AhBAAU","2019-05-09 17:25:49","createText","S","","","","","","","","","",""
"017f40000DdCBhuAQG","0","a0Hf400000ArDY4EAN","Affiliation","005f40000042AhBAAU","2019-05-09 17:27:57","createText","S","","","","","","","","","",""
"017f40000DdCCEuAQO","0","a0Hf400000ArDYiEAN","Affiliation","005f40000042AhBAAU","2019-05-09 17:30:20","createText","S","","","","","","","","","",""
"017f40000DdCCKVAQ4","0","a0Hf400000ArDckEAF","Affiliation","005f40000042AhBAAU","2019-05-09 17:33:20","createText","S","","","","","","","","","",""
"017f40000De4EoyAQE","0","a0Hf400000ArHUVEA3","Affiliation","005f4000003qkvcAAA","2019-05-10 06:37:18","createText","S","","","","","","","","","",""
"017f40000De7PWIAQ2","0","a0Hf400000ArJ57EAF","Affiliation","005f40000042AhBAAU","2019-05-10 15:55:44","createText","S","","","","","","","","","",""
"017f40000De7Q58AQE","0","a0Hf400000ArJ5CEAV","Affiliation","005f40000042AhBAAU","2019-05-10 15:57:15","createText","S","","","","","","","","","",""
"017f40000DeZ5XEAQ0","0","068f4000009btcUAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:50:45","createText","S","","","","","","","","","",""
"017f40000DeZ5XFAQ0","0","069f40000095SLxAAM","ContentDocument","005f4000003qsOhAAI","2019-05-10 20:50:45","createText","S","","","","","","","","","",""
"017f40000DeZ84YAQS","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:40:44","content_version_updated","S","","","","","","","","","",""
"017f40000DeZ84ZAQS","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:40:44","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZ84aAQC","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:42:18","content_version_updated","S","","","","","","","","","",""
"017f40000DeZ88kAQC","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:41:38","content_version_updated","S","","","","","","","","","",""
"017f40000DeZ88lAQC","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:41:38","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZ8ZuAQK","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:42:05","content_version_updated","S","","","","","","","","","",""
"017f40000DeZ8ZvAQK","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:42:05","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZ8ZwAQK","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:42:07","content_version_updated","S","","","","","","","","","",""
"017f40000DeZ92sAQC","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:40:35","createText","S","","","","","","","","","",""
"017f40000DeZ92tAQC","0","069f40000095SCCAA2","ContentDocument","005f4000003qsOhAAI","2019-05-10 20:40:36","createText","S","","","","","","","","","",""
"017f40000DeZ97OAQS","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:40:48","content_version_updated","S","","","","","","","","","",""
"017f40000DeZ97PAQS","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:40:48","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZ9CeAQK","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:41:19","content_version_updated","S","","","","","","","","","",""
"017f40000DeZ9CfAQK","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:41:19","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZ9CgAQK","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:42:36","content_version_updated","S","","","","","","","","","",""
"017f40000DeZ9HLAQ0","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:41:26","content_version_updated","S","","","","","","","","","",""
"017f40000DeZ9HMAQ0","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:41:26","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZ9HNAQ0","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:41:29","content_version_updated","S","","","","","","","","","",""
"017f40000DeZ9HOAQ0","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:41:29","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZ9HPAQ0","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:41:34","content_version_updated","S","","","","","","","","","",""
"017f40000DeZ9K5AQK","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:41:34","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZ9K6AQK","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:41:42","content_version_updated","S","","","","","","","","","",""
"017f40000DeZ9K7AQK","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:41:42","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZ9K8AQK","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:41:54","content_version_updated","S","","","","","","","","","",""
"017f40000DeZ9K9AQK","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:41:54","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZ9RAAQ0","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:42:07","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZ9V6AQK","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:42:18","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZ9V9AQK","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:42:30","content_version_updated","S","","","","","","","","","",""
"017f40000DeZ9VAAQ0","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:42:30","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZ9ZUAQ0","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:42:36","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZ9aoAQC","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:42:40","content_version_updated","S","","","","","","","","","",""
"017f40000DeZ9apAQC","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:42:40","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZ9eDAQS","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:42:48","content_version_updated","S","","","","","","","","","",""
"017f40000DeZ9eEAQS","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:42:48","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZ9k8AQC","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:43:22","content_version_updated","S","","","","","","","","","",""
"017f40000DeZ9mEAQS","0","068f4000009btSAAAY","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:43:22","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZALjAQO","0","068f4000009btdIAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:14","content_version_updated","S","","","","","","","","","",""
"017f40000DeZALkAQO","0","068f4000009btdIAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:14","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZALlAQO","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:04","createText","S","","","","","","","","","",""
"017f40000DeZALmAQO","0","069f40000095SOIAA2","ContentDocument","005f4000003qsOhAAI","2019-05-10 20:54:04","createText","S","","","","","","","","","",""
"017f40000DeZAtUAQW","0","068f4000009btdIAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:39","content_version_updated","S","","","","","","","","","",""
"017f40000DeZAtVAQW","0","068f4000009btdIAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:39","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZAxsAQG","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:48:30","createText","S","","","","","","","","","",""
"017f40000DeZAxtAQG","0","069f40000095SJwAAM","ContentDocument","005f4000003qsOhAAI","2019-05-10 20:48:30","createText","S","","","","","","","","","",""
"017f40000DeZAxuAQG","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:48:35","content_version_updated","S","","","","","","","","","",""
"017f40000DeZAxvAQG","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:48:35","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZB1fAQG","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:48:41","content_version_updated","S","","","","","","","","","",""
"017f40000DeZB1gAQG","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:48:41","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZB1hAQG","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:48:44","content_version_updated","S","","","","","","","","","",""
"017f40000DeZB1iAQG","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:48:44","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZB1jAQG","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:48:45","content_version_updated","S","","","","","","","","","",""
"017f40000DeZB25AQG","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:48:45","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZB3PAQW","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:48:51","content_version_updated","S","","","","","","","","","",""
"017f40000DeZB3QAQW","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:48:51","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZB3RAQW","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:49:03","content_version_updated","S","","","","","","","","","",""
"017f40000DeZB3SAQW","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:49:03","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZB3TAQW","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:18","content_version_updated","S","","","","","","","","","",""
"017f40000DeZB4UAQW","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:48:56","content_version_updated","S","","","","","","","","","",""
"017f40000DeZB4VAQW","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:48:56","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZB4WAQW","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:49:36","content_version_updated","S","","","","","","","","","",""
"017f40000DeZB4XAQW","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:49:36","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZB4YAQW","0","068f4000009btcUAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:50:52","content_version_updated","S","","","","","","","","","",""
"017f40000DeZB6lAQG","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:49:09","content_version_updated","S","","","","","","","","","",""
"017f40000DeZB6mAQG","0","068f4000009btaJAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:49:10","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZBdmAQG","0","068f4000009btcUAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:50:52","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZBdoAQG","0","068f4000009btdIAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:30","content_version_updated","S","","","","","","","","","",""
"017f40000DeZBdpAQG","0","068f4000009btdIAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:30","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZBtXAQW","0","068f4000009btcUAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:51:57","content_version_updated","S","","","","","","","","","",""
"017f40000DeZBtYAQW","0","068f4000009btcUAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:51:57","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZBvcAQG","0","068f4000009btcUAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:00","content_version_updated","S","","","","","","","","","",""
"017f40000DeZBvdAQG","0","068f4000009btcUAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:00","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZBxIAQW","0","068f4000009btcUAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:05","content_version_updated","S","","","","","","","","","",""
"017f40000DeZBxJAQW","0","068f4000009btcUAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:05","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZBxLAQW","0","068f4000009btdIAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:10","createText","S","","","","","","","","","",""
"017f40000DeZC0mAQG","0","068f4000009btdIAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:23","content_version_updated","S","","","","","","","","","",""
"017f40000DeZC0nAQG","0","068f4000009btdIAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:23","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZC0wAQG","0","068f4000009btdIAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:25","content_version_updated","S","","","","","","","","","",""
"017f40000DeZC0xAQG","0","068f4000009btdIAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:25","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZC0yAQG","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:21","content_version_updated","S","","","","","","","","","",""
"017f40000DeZC0zAQG","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:21","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZC27AQG","0","068f4000009btdIAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:35","content_version_updated","S","","","","","","","","","",""
"017f40000DeZC28AQG","0","068f4000009btdIAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:35","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZC2AAQW","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:15","content_version_updated","S","","","","","","","","","",""
"017f40000DeZC4HAQW","0","068f4000009btdIAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:41","content_version_updated","S","","","","","","","","","",""
"017f40000DeZC4IAQW","0","068f4000009btdIAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:41","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZC82AQG","0","068f4000009btdIAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:49","content_version_updated","S","","","","","","","","","",""
"017f40000DeZC83AQG","0","068f4000009btdIAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:52:49","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCHFAQ4","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:05","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCHGAQ4","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:05","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCHmAQO","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:25","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCHnAQO","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:25","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCHpAQO","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:54","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCRiAQO","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:10","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCRjAQO","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:10","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCRkAQO","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:57","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCRlAQO","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:57","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCSfAQO","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:15","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCShAQO","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:40","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCSiAQO","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:40","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCTKAQ4","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:18","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCTLAQ4","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:18","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCTMAQ4","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:42","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCTNAQ4","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:42","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCXRAQ4","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:30","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCXSAQ4","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:30","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCZEAQ4","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:37","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCZFAQ4","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:37","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCbWAQW","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:54","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCbXAQW","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:13","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCbYAQW","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:13","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCc2AQG","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:58","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCc3AQG","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:54:58","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCd8AQG","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:01","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCd9AQG","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:01","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCg6AQG","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:11","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCg7AQG","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:11","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCg8AQG","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:16","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCg9AQG","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:16","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCiRAQW","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:19","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCiTAQW","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:29","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCiUAQW","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:29","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCiVAQW","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:33","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCmYAQW","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:39","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCmZAQW","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:39","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCpaAQG","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:33","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCpbAQG","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:56:49","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCpcAQG","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:56:49","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCsMAQW","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:45","content_version_updated","S","","","","","","","","","",""
"017f40000DeZCsNAQW","0","068f4000009btf4AAA","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:55:45","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZCsQAQW","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:56:47","content_version_updated","S","","","","","","","","","",""
"017f40000DeZD2HAQW","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:56:40","createText","S","","","","","","","","","",""
"017f40000DeZD2IAQW","0","069f40000095SQdAAM","ContentDocument","005f4000003qsOhAAI","2019-05-10 20:56:41","createText","S","","","","","","","","","",""
"017f40000DeZD9sAQG","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:56:47","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZD9tAQG","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:22","content_version_updated","S","","","","","","","","","",""
"017f40000DeZD9uAQG","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:22","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZDE4AQO","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:06","content_version_updated","S","","","","","","","","","",""
"017f40000DeZDE5AQO","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:06","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZDF2AQO","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:09","content_version_updated","S","","","","","","","","","",""
"017f40000DeZDF3AQO","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:09","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZDF5AQO","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:13","content_version_updated","S","","","","","","","","","",""
"017f40000DeZDF6AQO","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:13","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZDLZAQ4","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:38","content_version_updated","S","","","","","","","","","",""
"017f40000DeZDLaAQO","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:38","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZDLbAQO","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:52","content_version_updated","S","","","","","","","","","",""
"017f40000DeZDLcAQO","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:52","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZDLdAQO","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:58:30","content_version_updated","S","","","","","","","","","",""
"017f40000DeZDMpAQO","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:42","content_version_updated","S","","","","","","","","","",""
"017f40000DeZDMqAQO","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:42","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZDQrAQO","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:53","content_version_updated","S","","","","","","","","","",""
"017f40000DeZDQsAQO","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:57:53","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZDQtAQO","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:58:47","content_version_updated","S","","","","","","","","","",""
"017f40000DeZDQuAQO","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:58:47","content_version_data_replaced","S","","","","","","","","","",""
"017f40000DeZDSBAQ4","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:58:09","content_version_updated","S","","","","","","","","","",""
"017f40000DeZDSCAQ4","0","068f4000009bthZAAQ","ContentVersion","005f4000003qsOhAAI","2019-05-10 20:58:09","content_version_data_replaced","S","","","","","","","","","",""
